233.980	26.370	156.430	229.750	-35.340	15.050	6.330	6.300	-1.500	30.540
235.060	26.630	156.440	230.720	-35.780	15.240	7.220	7.220	0.280	31.022
236.060	26.800	156.530	231.610	-36.190	15.420	5.240	5.100	2.700	31.471
237.060	26.950	156.550	232.500	-36.610	15.600	4.510	4.500	0.600	31.923
238.060	27.120	156.920	233.400	-37.020	15.780	7.170	5.100	11.100	32.378
239.060	27.130	156.920	234.290	-37.440	15.960	0.300	0.300	0.000	32.834
240.060	27.040	156.920	235.180	-37.860	16.130	2.700	-2.700	0.000	33.289
241.060	27.120	156.840	236.070	-38.280	16.310	2.640	2.400	-2.400	33.744
242.060	27.150	156.800	236.960	-38.700	16.490	1.050	0.900	-1.200	34.200
243.060	27.140	156.370	237.850	-39.120	16.670	5.890	-0.300	-12.900	34.657
244.340	27.180	156.460	238.980	-39.660	16.910	1.340	0.940	2.110	35.241
245.340	27.160	156.260	239.870	-40.070	17.090	2.800	-0.600	-6.000	35.698
246.340	27.180	156.080	240.760	-40.490	17.270	2.540	0.600	-5.400	36.154
247.340	27.150	155.890	241.650	-40.910	17.460	2.750	-0.900	-5.700	36.611
248.340	27.160	155.320	242.540	-41.320	17.650	7.810	0.300	-17.100	37.067
249.340	27.110	154.960	243.430	-41.740	17.840	5.150	-1.500	-10.800	37.523
250.340	27.100	154.460	244.320	-42.150	18.040	6.840	-0.300	-15.000	37.979
251.340	27.040	153.860	245.210	-42.560	18.230	8.390	-1.800	-18.000	38.434
252.340	27.000	153.460	246.110	-42.970	18.440	5.580	-1.200	-12.000	38.888
253.830	27.040	153.310	247.430	-43.570	18.740	1.590	0.810	-3.020	39.565
254.830	27.050	152.940	248.320	-43.980	18.940	5.060	0.300	-11.100	40.020
255.830	27.060	152.620	249.210	-44.380	19.150	4.380	0.300	-9.600	40.475
256.830	27.100	152.250	250.100	-44.790	19.360	5.190	1.200	-11.100	40.930
257.830	27.020	151.670	250.990	-45.190	19.580	8.270	-2.400	-17.400	41.385
258.830	26.920	151.090	251.890	-45.580	19.790	8.440	-3.000	-17.400	41.838
259.830	26.950	150.830	252.780	-45.980	20.010	3.650	0.900	-7.800	42.291
260.830	26.910	150.320	253.670	-46.380	20.240	7.030	-1.200	-15.300	42.744
261.830	26.880	149.870	254.560	-46.770	20.460	6.170	-0.900	-13.500	43.197
262.830	26.890	149.500	255.450	-47.160	20.690	5.030	0.300	-11.100	43.649
263.320	26.950	149.270	255.890	-47.350	20.800	7.360	3.670	-14.080	43.871
264.320	26.940	148.870	256.780	-47.740	21.040	5.450	-0.300	-12.000	44.324
265.320	26.980	148.430	257.670	-48.120	21.270	6.100	1.200	-13.200	44.777
266.320	27.080	148.330	258.560	-48.510	21.510	3.300	3.000	-3.000	45.232
267.320	27.090	147.960	259.450	-48.900	21.750	5.060	0.300	-11.100	45.687
268.320	27.140	147.600	260.340	-49.280	21.990	5.150	1.500	-10.800	46.143
269.320	27.190	147.170	261.230	-49.670	22.240	6.080	1.500	-12.900	46.599
270.320	27.210	146.640	262.120	-50.050	22.490	7.290	0.600	-15.900	47.056
271.320	27.280	146.260	263.010	-50.430	22.740	5.630	2.100	-11.400	47.514
272.320	27.350	145.920	263.900	-50.810	23.000	5.130	2.100	-10.200	47.973
272.830	27.450	145.890	264.350	-51.010	23.130	5.940	5.880	-1.760	48.208
273.830	27.500	145.350	265.240	-51.390	23.390	7.620	1.500	-16.200	48.669
274.830	27.590	145.210	266.130	-51.770	23.650	3.330	2.700	-4.200	49.132
275.830	27.740	144.760	267.010	-52.150	23.920	7.720	4.500	-13.500	49.596
276.830	27.810	144.560	267.900	-52.530	24.190	3.500	2.100	-6.000	50.062
277.830	27.890	144.090	268.780	-52.910	24.460	7.010	2.400	-14.100	50.529
278.830	27.990	143.510	269.660	-53.290	24.740	8.690	3.000	-17.400	50.998
279.830	28.050	143.260	270.550	-53.660	25.020	3.960	1.800	-7.500	51.467
280.830	28.100	142.950	271.430	-54.040	25.300	4.630	1.500	-9.300	51.938
282.110	28.210	142.830	272.560	-54.520	25.670	2.900	2.580	-2.810	52.542
283.110	28.310	142.480	273.440	-54.900	25.950	5.810	3.000	-10.500	53.015
