# Temporary trajectory realization generation debug export
# RealizationNumberOneBased	21
# RealizationIndexZeroBased	20
# NormalizedGaussian	0.77762773192494916	-0.21829115994370557	-0.40452649651302192
Stage	StationIndex	CandidateIndex	Selected	SmoothnessScore	ReferenceMD	ReferenceIncl	ReferenceAz	ReferenceX	ReferenceY	ReferenceZ	MD	Abscissa	Incl	Az	X	Y	Z	TVD	North	East	DLS	BUR	TUR	VSect
raw-covariance-spherical-candidate	21	4	False		900.77999999999997	0.54105206811824214	2.0804324683772411	6535139.8789099371	328769.19482802367	870.98110545421218					6535139.3899642555	328771.68493360409	873.00410439438394	873.00410439438394	6535139.3899642555	328771.68493360409				
incremental-md-incl-az-candidate	21	4	False	0.0038344648186061647	900.77999999999997	0.54105206811824214	2.0804324683772411	6535139.8789099371	328769.19482802367	870.98110545421218	904.55794136080863	904.55794136080863	0.55465830424135809	1.9141372318151617	6535139.3899642555	328771.68493360409	873.00410439438394	873.00410439438394	6535139.3899642555	328771.68493360409	0.0025452093432807577	0.0010813902913020534	-0.0043749093199707545	191.6343278471951
raw-covariance-spherical-candidate	21	5	False		900.77999999999997	0.54105206811824214	2.0804324683772411	6535139.8789099371	328769.19482802367	870.98110545421218					6535138.3756247601	328768.38427997858	873.74070034074055	873.74070034074055	6535138.3756247601	328768.38427997858				
incremental-md-incl-az-candidate	21	5	False	0.0032543600729590949	900.77999999999997	0.54105206811824214	2.0804324683772411	6535139.8789099371	328769.19482802367	870.98110545421218	904.01697500578416	904.01697500578416	0.46040231816396771	2.0862942160392701	6535138.3756247601	328768.38427997858	873.74070034074055	873.74070034074055	6535138.3756247601	328768.38427997858	0.001183498244358422	-0.00084480363332084529	-0.0018654591801059439	189.26639727217247
raw-covariance-spherical-candidate	21	6	False		900.77999999999997	0.54105206811824214	2.0804324683772411	6535139.8789099371	328769.19482802367	870.98110545421218					6535139.3328259895	328767.57977533864	868.21965374520516	868.21965374520516	6535139.3328259895	328767.57977533864				
incremental-md-incl-az-candidate	21	6	False	0.00023101155881699587	900.77999999999997	0.54105206811824214	2.0804324683772411	6535139.8789099371	328769.19482802367	870.98110545421218	898.59797093398038	898.59797093398038	0.52188984155586415	2.0612126335875303	6535139.3328259895	328767.57977533864	868.21965374520516	868.21965374520516	6535139.3328259895	328767.57977533864	0.0012051482394684566	0.00031766969982305326	-0.0023319592341586315	188.07742683786418
raw-covariance-spherical-candidate	21	7	False		900.77999999999997	0.54105206811824214	2.0804324683772411	6535139.8789099371	328769.19482802367	870.98110545421218					6535137.3405951308	328769.25933287397	873.00224757190529	873.00224757190529	6535137.3405951308	328769.25933287397				
incremental-md-incl-az-candidate	21	7	False	0.00057816986373138146	900.77999999999997	0.54105206811824214	2.0804324683772411	6535139.8789099371	328769.19482802367	870.98110545421218	903.97912584113249	903.97912584113249	0.51382458626311456	2.1209267054221099	6535137.3405951308	328769.25933287397	873.00224757190529	873.00224757190529	6535137.3405951308	328769.25933287397	0.00053391842659751543	0.00010001774484180714	-0.0010670486001895796	190.56257247442352
incremental-md-incl-az-candidate-selected	21	6	True	0.00023101155881699587	900.77999999999997	0.54105206811824214	2.0804324683772411	6535139.8789099371	328769.19482802367	870.98110545421218	898.59797093398038	898.59797093398038	0.52188984155586415	2.0612126335875303	6535139.3328259895	328767.57977533864	868.21965374520516	868.21965374520516	6535139.3328259895	328767.57977533864	0.0012051482394684566	0.00031766969982305326	-0.0023319592341586315	188.07742683786418
incremental-md-incl-az-selected	21		True	0.0038548270581719325	900.77999999999997	0.54105206811824214	2.0804324683772411	6535139.8789099371	328769.19482802367	870.98110545421218	898.59797093398038	898.59797093398038	0.52188984155586415	2.0612126335875303	6535139.3328259895	328767.57977533864	868.21965374520516	868.21965374520516	6535139.3328259895	328767.57977533864	0.0012051482394684566	0.00031766969982305326	-0.0023319592341586315	188.07742683786418
raw-covariance-spherical-candidate	22	0	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535130.4284185776	328792.44921754685	911.32891985584729	911.32891985584729	6535130.4284185776	328792.44921754685				
incremental-md-incl-az-candidate	22	0	False	0.0083312753943407536	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	949.21039948059422	949.21039948059422	0.58627032276550062	1.7826228046091466	6535130.4284185776	328792.44921754685	911.32891985584729	911.32891985584729	6535130.4284185776	328792.44921754685	0.00315299462446151	0.0015942004388591613	-0.0049168301855306851	214.49290766072227
raw-covariance-spherical-candidate	22	1	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535128.4231386995	328794.3420795314	916.32204412749343	916.32204412749343	6535128.4231386995	328794.3420795314				
incremental-md-incl-az-candidate	22	1	False	0.0035498197197609827	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	954.74371040078177	954.74371040078177	0.56454813335435572	1.8616245176036093	6535128.4231386995	328794.3420795314	916.32204412749343	916.32204412749343	6535128.4231386995	328794.3420795314	0.0019851097913058981	0.00091031924752682514	-0.0032971363147282773	216.97798396866381
raw-covariance-spherical-candidate	22	2	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535129.398793946	328793.42590341566	910.5451586484246	910.5451586484246	6535129.398793946	328793.42590341566				
incremental-md-incl-az-candidate	22	2	False	0.0078477470476492339	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	949.23910677192896	949.23910677192896	0.64258426387994616	1.8351085134495546	6535129.398793946	328793.42590341566	910.5451586484246	910.5451586484246	6535129.398793946	328793.42590341566	0.0034106454497350048	0.0025909626782727457	-0.003701151696766658	215.76690731716383
raw-covariance-spherical-candidate	22	3	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535128.0935470136	328789.98496477259	911.32539890044859	911.32539890044859	6535128.0935470136	328789.98496477259				
incremental-md-incl-az-candidate	22	3	False	0.0008331206512346423	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	948.46352066516238	948.46352066516238	0.53180501385124501	2.0107236176647771	6535128.0935470136	328789.98496477259	911.32539890044859	911.32539890044859	6535128.0935470136	328789.98496477259	0.00054649388975673964	0.00020983877360158942	-0.00099509393880481412	213.14361732363031
raw-covariance-spherical-candidate	22	4	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535127.3935140679	328795.31876540021	915.53828292007074	915.53828292007074	6535127.3935140679	328795.31876540021				
incremental-md-incl-az-candidate	22	4	False	0.0029771284272273046	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	954.76983399354583	954.76983399354583	0.61695638006267395	1.9049163591834093	6535127.3935140679	328795.31876540021	915.53828292007074	915.53828292007074	6535127.3935140679	328795.31876540021	0.0022577558014654216	0.001782872623978804	-0.0023942690204670214	218.27674369763599
raw-covariance-spherical-candidate	22	5	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535126.0882671354	328791.87782675715	916.31852317209473	916.31852317209473	6535126.0882671354	328791.87782675715				
incremental-md-incl-az-candidate	22	5	False	0.0017578498154828814	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	954.08971811766617	954.08971811766617	0.52232618378094997	2.0785007223135885	6535126.0882671354	328791.87782675715	916.31852317209473	916.31852317209473	6535126.0882671354	328791.87782675715	0.00015556672040408813	9.0265658170274321E-06	0.00031129565174481399	215.75076494467882
raw-covariance-spherical-candidate	22	6	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535127.063922382	328790.9616506414	910.5416376930259	910.5416376930259	6535127.063922382	328790.9616506414				
incremental-md-incl-az-candidate	22	6	False	0.00036331965056313198	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	948.49256681929921	948.49256681929921	0.59376641779616668	2.0476161966563602	6535127.063922382	328790.9616506414	910.5416376930259	910.5416376930259	6535127.063922382	328790.9616506414	0.0014477454459012743	0.0014413467271490177	-0.00024301742365118173	214.48269313843312
raw-covariance-spherical-candidate	22	7	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535125.0586425038	328792.85451262596	915.53476196467204	915.53476196467204	6535125.0586425038	328792.85451262596				
incremental-md-incl-az-candidate	22	7	False	0.0011905788021150387	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	954.11609458519376	954.11609458519376	0.57888562398602361	2.106487075495119	6535125.0586425038	328792.85451262596	915.53476196467204	915.53476196467204	6535125.0586425038	328792.85451262596	0.0011114826910292187	0.001034417296241763	0.00074331775161695646	217.1043911835356
incremental-md-incl-az-candidate-selected	22	6	True	0.00036331965056313198	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	948.49256681929921	948.49256681929921	0.59376641779616668	2.0476161966563602	6535127.063922382	328790.9616506414	910.5416376930259	910.5416376930259	6535127.063922382	328790.9616506414	0.0014477454459012743	0.0014413467271490177	-0.00024301742365118173	214.48269313843312
incremental-md-incl-az-selected	22		True	0.0031321594804504678	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	948.49256681929921	948.49256681929921	0.59376641779616668	2.0476161966563602	6535127.063922382	328790.9616506414	910.5416376930259	910.5416376930259	6535127.063922382	328790.9616506414	0.0014477454459012743	0.0014413467271490177	-0.00024301742365118173	214.48269313843312
raw-covariance-spherical-candidate	23	0	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535118.7587268557	328818.13110968005	952.40062411325198	952.40062411325198	6535118.7587268557	328818.13110968005				
incremental-md-incl-az-candidate	23	0	False	0.01477098981373548	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	999.1683762580484	999.1683762580484	0.61360374173204901	1.6924611834014773	6535118.7587268557	328818.13110968005	952.40062411325198	952.40062411325198	6535118.7587268557	328818.13110968005	0.0039831320124244446	0.00096115698074994427	-0.0067129355031170235	242.89318023706369
raw-covariance-spherical-candidate	23	1	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535116.712729048	328820.27973999945	957.56707750127953	957.56707750127953	6535116.712729048	328820.27973999945				
incremental-md-incl-az-candidate	23	1	False	0.0088962034117852085	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1004.9227033486749	1004.9227033486749	0.58347548005625616	1.7706332983479984	6535116.712729048	328820.27973999945	957.56707750127953	957.56707750127953	6535116.712729048	328820.27973999945	0.0027252093259770905	0.00013348395314638495	-0.0049406448653144253	245.57445357497866
raw-covariance-spherical-candidate	23	2	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535117.746536348	328819.20182737918	951.55448929994782	951.55448929994782	6535117.746536348	328819.20182737918				
incremental-md-incl-az-candidate	23	2	False	0.010948088375998477	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	999.23084134465614	999.23084134465614	0.67168728242941533	1.7474296493112824	6535117.746536348	328819.20182737918	951.55448929994782	951.55448929994782	6535117.746536348	328819.20182737918	0.0038077056937672396	0.0019321093022828251	-0.0052724626881994752	244.2202327926525
raw-covariance-spherical-candidate	23	3	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535116.1199933477	328815.6321131615	952.39492904854592	952.39492904854592	6535116.1199933477	328815.6321131615				
incremental-md-incl-az-candidate	23	3	False	0.0040425196267441788	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	998.30568063480541	998.30568063480541	0.55342652588646934	1.9251946204428871	6535116.1199933477	328815.6321131615	952.39492904854592	952.39492904854592	6535116.1199933477	328815.6321131615	0.0015591192856393844	-0.0007388506346628354	-0.0026121039019333381	241.47160389197899
raw-covariance-spherical-candidate	23	4	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535115.7005385403	328821.35045769857	956.72094268797537	956.72094268797537	6535115.7005385403	328821.35045769857				
incremental-md-incl-az-candidate	23	4	False	0.004962449279163117	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1004.9756675251992	1004.9756675251992	0.63740229291143979	1.8167997842747845	6535115.7005385403	328821.35045769857	956.72094268797537	956.72094268797537	6535115.7005385403	328821.35045769857	0.0024783651830189548	0.00098659692374658547	-0.0038203469875153218	246.92658450016322
raw-covariance-spherical-candidate	23	5	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535114.0739955399	328817.78074348089	957.56138243657347	957.56138243657347	6535114.0739955399	328817.78074348089				
incremental-md-incl-az-candidate	23	5	False	0.0050819477271490943	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1004.1695473313177	1004.1695473313177	0.53631396615327254	1.9936340676771775	6535114.0739955399	328817.78074348089	957.56138243657347	957.56138243657347	6535114.0739955399	328817.78074348089	0.0011548299286815746	-0.0010194432519927688	-0.0010618148561292173	244.28205454257738
raw-covariance-spherical-candidate	23	6	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535115.1078028399	328816.70283086062	951.54879423524176	951.54879423524176	6535115.1078028399	328816.70283086062				
incremental-md-incl-az-candidate	23	6	False	0.0002482814809097178	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	998.36963884589977	998.36963884589977	0.61788182976446371	1.9650651281950993	6535115.1078028399	328816.70283086062	951.54879423524176	951.54879423524176	6535115.1078028399	328816.70283086062	0.0010589524429761533	0.00051482007958902898	-0.0015973948816805361	242.86503190008727
raw-covariance-spherical-candidate	23	7	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535113.0618050322	328818.85146118002	956.71524762326931	956.71524762326931	6535113.0618050322	328818.85146118002				
incremental-md-incl-az-candidate	23	7	False	0.001152636197143897	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1004.2235865890316	1004.2235865890316	0.59499017406120802	2.0245720204570561	6535113.0618050322	328818.85146118002	956.71524762326931	956.71524762326931	6535113.0618050322	328818.85146118002	0.00023258665872803668	2.41659165456376E-05	-0.00041271644888318804	245.69007723509566
incremental-md-incl-az-candidate-selected	23	6	True	0.0002482814809097178	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	998.36963884589977	998.36963884589977	0.61788182976446371	1.9650651281950993	6535115.1078028399	328816.70283086062	951.54879423524176	951.54879423524176	6535115.1078028399	328816.70283086062	0.0010589524429761533	0.00051482007958902898	-0.0015973948816805361	242.86503190008727
incremental-md-incl-az-selected	23		True	0.003171217275520429	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	998.36963884589977	998.36963884589977	0.61788182976446371	1.9650651281950993	6535115.1078028399	328816.70283086062	951.54879423524176	951.54879423524176	6535115.1078028399	328816.70283086062	0.0010589524429761533	0.00051482007958902898	-0.0015973948816805361	242.86503190008727
raw-covariance-spherical-candidate	24	0	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535107.8495376231	328846.28321259574	992.03307348430303	992.03307348430303	6535107.8495376231	328846.28321259574				
incremental-md-incl-az-candidate	24	0	False	0.010736167599338042	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1049.1074673027604	1049.1074673027604	0.68257271302377909	1.6703956972170417	6535107.8495376231	328846.28321259574	992.03307348430303	992.03307348430303	6535107.8495376231	328846.28321259574	0.0037287054727974749	0.0016658297941507527	-0.0052884423442867146	273.32289455577666
raw-covariance-spherical-candidate	24	1	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535105.7716027787	328848.71408205549	997.35327388253313	997.35327388253313	6535105.7716027787	328848.71408205549				
incremental-md-incl-az-candidate	24	1	False	0.0048737867101009691	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1055.0664478552819	1055.0664478552819	0.64624401011209154	1.7483063289074368	6535105.7716027787	328848.71408205549	997.35327388253313	997.35327388253313	6535105.7716027787	328848.71408205549	0.0023101797792980197	0.00069300725824561482	-0.0036596060855487167	276.20996906669046
raw-covariance-spherical-candidate	24	2	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535106.865665081	328847.44530543196	991.11782243003495	991.11782243003495	6535106.865665081	328847.44530543196				
incremental-md-incl-az-candidate	24	2	False	0.0097686005783094165	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1049.2348107046246	1049.2348107046246	0.74425073028457822	1.7196665696035598	6535106.865665081	328847.44530543196	991.11782243003495	991.11782243003495	6535106.865665081	328847.44530543196	0.0039119217525466158	0.002746824418953242	-0.0041116750110425926	274.693204603016
raw-covariance-spherical-candidate	24	3	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535104.8868670212	328843.76849396923	992.02493774398704	992.02493774398704	6535104.8868670212	328843.76849396923				
incremental-md-incl-az-candidate	24	3	False	0.0011649736872048067	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1048.1255230290419	1048.1255230290419	0.62377940349431982	1.8989574308286792	6535104.8868670212	328843.76849396923	992.02493774398704	992.02493774398704	6535104.8868670212	328843.76849396923	0.00078182213527974677	0.00013920313480797475	-0.0013171042744897221	271.79628919248876
raw-covariance-spherical-candidate	24	4	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535104.7877302365	328849.87617489172	996.43802282826505	996.43802282826505	6535104.7877302365	328849.87617489172				
incremental-md-incl-az-candidate	24	4	False	0.0031335331001196565	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1055.1769999753021	1055.1769999753021	0.70314138024656037	1.7894058944106113	6535104.7877302365	328849.87617489172	996.43802282826505	996.43802282826505	6535104.7877302365	328849.87617489172	0.0024151432710609586	0.0016238140793989331	-0.0027648144976133437	277.60657263657345
raw-covariance-spherical-candidate	24	5	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535102.8089321768	328846.19936342898	997.34513814221714	997.34513814221714	6535102.8089321768	328846.19936342898				
incremental-md-incl-az-candidate	24	5	False	0.003227280521415854	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1054.2148727200795	1054.2148727200795	0.60065001519285921	1.966628694451934	6535102.8089321768	328846.19936342898	997.34513814221714	997.34513814221714	6535102.8089321768	328846.19936342898	0.00030897937834630386	-0.00030855332776580369	2.8699522625075247E-05	274.82293629235551
raw-covariance-spherical-candidate	24	6	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535103.9029944791	328844.93058680545	991.10968668971896	991.10968668971896	6535103.9029944791	328844.93058680545				
incremental-md-incl-az-candidate	24	6	False	0.00036875827912807857	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1048.2557349078158	1048.2557349078158	0.69168297166752202	1.9337688828629942	6535103.9029944791	328844.93058680545	991.10968668971896	991.10968668971896	6535103.9029944791	328844.93058680545	0.0015277949474581541	0.0014838654512017158	-0.00057026046558217303	273.23531237434571
raw-covariance-spherical-candidate	24	7	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535101.8250596346	328847.36145626521	996.42988708794906	996.42988708794906	6535101.8250596346	328847.36145626521				
incremental-md-incl-az-candidate	24	7	False	0.0015700470929549404	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1054.3274789287414	1054.3274789287414	0.66210990223154831	1.9933565286613821	6535101.8250596346	328847.36145626521	996.42988708794906	996.42988708794906	6535101.8250596346	328847.36145626521	0.00084603057275439383	0.00079368774903443295	0.0004765317573873773	276.27734368417276
incremental-md-incl-az-candidate-selected	24	6	True	0.00036875827912807857	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1048.2557349078158	1048.2557349078158	0.69168297166752202	1.9337688828629942	6535103.9029944791	328844.93058680545	991.10968668971896	991.10968668971896	6535103.9029944791	328844.93058680545	0.0015277949474581541	0.0014838654512017158	-0.00057026046558217303	273.23531237434571
incremental-md-incl-az-selected	24		True	0.0035819707382648194	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1048.2557349078158	1048.2557349078158	0.69168297166752202	1.9337688828629942	6535103.9029944791	328844.93058680545	991.10968668971896	991.10968668971896	6535103.9029944791	328844.93058680545	0.0015277949474581541	0.0014838654512017158	-0.00057026046558217303	273.23531237434571
raw-covariance-spherical-candidate	25	0	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535098.3262540791	328876.3145635369	1030.6374325692088	1030.6374325692088	6535098.3262540791	328876.3145635369				
incremental-md-incl-az-candidate	25	0	False	0.018589693162538223	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1099.1547089331591	1099.1547089331591	0.68301954759160488	1.5575312424919781	6535098.3262540791	328876.3145635369	1030.6374325692088	1030.6374325692088	6535098.3262540791	328876.3145635369	0.004676501543131273	0.0005144005320589784	-0.007364670948328822	305.11091478384401
raw-covariance-spherical-candidate	25	1	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535096.2246520594	328879.03624112636	1036.0995852161816	1036.0995852161816	6535096.2246520594	328879.03624112636				
incremental-md-incl-az-candidate	25	1	False	0.011135671460398733	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1105.31519660759	1105.31519660759	0.63991579898801609	1.6409877361593888	6535096.2246520594	328879.03624112636	1036.0995852161816	1036.0995852161816	6535096.2246520594	328879.03624112636	0.003287993014406989	-0.00052842953656151437	-0.0054347685811917401	308.19461155169444
raw-covariance-spherical-candidate	25	2	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535097.374420261	328877.56197818671	1029.6496468518783	1029.6496468518783	6535097.374420261	328877.56197818671				
incremental-md-incl-az-candidate	25	2	False	0.014107830561061574	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1099.275390368668	1099.275390368668	0.7456401178219132	1.6127399985252351	6535097.374420261	328877.56197818671	1029.6496468518783	1029.6496468518783	6535097.374420261	328877.56197818671	0.004263377572605689	0.0015383009659752922	-0.0058607517456676916	306.51338300347982
raw-covariance-spherical-candidate	25	3	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535095.029039301	328873.79012561333	1030.6266809259635	1030.6266809259635	6535095.029039301	328873.79012561333				
incremental-md-incl-az-candidate	25	3	False	0.0045624185494321789	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1098.0133406959546	1098.0133406959546	0.61541633979379773	1.7976565803202842	6535095.029039301	328873.79012561333	1030.6266809259635	1030.6266809259635	6535095.029039301	328873.79012561333	0.0022593543802797121	-0.0014375161949464754	-0.0030193247813725677	303.42835893652915
raw-covariance-spherical-candidate	25	4	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535095.2728182413	328880.28365577618	1035.111799498851	1035.111799498851	6535095.2728182413	328880.28365577618				
incremental-md-incl-az-candidate	25	4	False	0.006089600566756781	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1105.4156166433536	1105.4156166433536	0.69779874071665671	1.687594080711496	6535095.2728182413	328880.28365577618	1035.111799498851	1035.111799498851	6535095.2728182413	328880.28365577618	0.0027550836112513158	0.00036624427013354222	-0.004249795766653186	309.62651223838037
raw-covariance-spherical-candidate	25	5	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535092.9274372812	328876.5118032028	1036.0888335729362	1036.0888335729362	6535092.9274372812	328876.5118032028				
incremental-md-incl-az-candidate	25	5	False	0.0067741998007724291	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1104.32861283686	1104.32861283686	0.58719358377169062	1.8724648553606718	6535092.9274372812	328876.5118032028	1036.0888335729362	1036.0888335729362	6535092.9274372812	328876.5118032028	0.0019737095315736845	-0.0018460486714722002	-0.0012604220471112981	306.669368139965
raw-covariance-spherical-candidate	25	6	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535094.0772054829	328875.03754026315	1029.6388952086329	1029.6388952086329	6535094.0772054829	328875.03754026315				
incremental-md-incl-az-candidate	25	6	False	0.00024614065623795867	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1098.1380364527315	1098.1380364527315	0.6854197752160045	1.8383885031381917	6535094.0772054829	328875.03754026315	1029.6388952086329	1029.6388952086329	6535094.0772054829	328875.03754026315	0.00122117666663289	-8.0624362819303741E-05	-0.0019249858641101625	304.90508938494992
raw-covariance-spherical-candidate	25	7	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535091.9756034631	328877.75921785261	1035.1010478556057	1035.1010478556057	6535091.9756034631	328877.75921785261				
incremental-md-incl-az-candidate	25	7	False	0.0017961538961909218	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1104.431854262795	1104.431854262795	0.65054268700974971	1.9040416387215839	6535091.9756034631	328877.75921785261	1035.1010478556057	1035.1010478556057	6535091.9756034631	328877.75921785261	0.00080282301693074167	-0.00072839387152967561	-0.00055743066007529762	308.16354841450777
incremental-md-incl-az-candidate-selected	25	6	True	0.00024614065623795867	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1098.1380364527315	1098.1380364527315	0.6854197752160045	1.8383885031381917	6535094.0772054829	328875.03754026315	1029.6388952086329	1029.6388952086329	6535094.0772054829	328875.03754026315	0.00122117666663289	-8.0624362819303741E-05	-0.0019249858641101625	304.90508938494992
incremental-md-incl-az-selected	25		True	0.0032268367681519282	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1098.1380364527315	1098.1380364527315	0.6854197752160045	1.8383885031381917	6535094.0772054829	328875.03754026315	1029.6388952086329	1029.6388952086329	6535094.0772054829	328875.03754026315	0.00122117666663289	-8.0624362819303741E-05	-0.0019249858641101625	304.90508938494992
